Name,Frequency
Britt,0.000188733
Ivey,0.000188733
Epps,0.000188733
Ketchum,0.000188733
Gachupin,0.000188733
Thunderhawk,0.000188733
Smallcanyon,0.000188733
Shaffer,0.000187851
Harrell,0.000187851
Beach,0.000187851
Hogue,0.000187851
Desjarlais,0.000187851
Battiest,0.000187851
Laducer,0.000187851
Littlewolf,0.000187851
Mccarthy,0.000186087
Richmond,0.000186087
Justice,0.000186087
Pettit,0.000186087
Mclemore,0.000186087
Lasley,0.000186087
Martine,0.000186087
Deere,0.000186087
Loretto,0.000186087
Walkingstick,0.000186087
Goseyun,0.000186087
Wassillie,0.000186087
Payton,0.000185205
Butcher,0.000185205
Escalante,0.000185205
Creel,0.000185205
Lafountain,0.000185205
Joaquin,0.000185205
Bettelyoun,0.000185205
Pourier,0.000185205
Ali,0.000184324
Baird,0.000184324
Boggs,0.000184324
Dempsey,0.000184324
Chiquito,0.000184324
Swimmer,0.000184324
Sixkiller,0.000184324
Guidry,0.000183442
Brower,0.000183442
Wilber,0.000183442
Garfield,0.000183442
Feather,0.000183442
Walden,0.00018256
Queen,0.00018256
Benedict,0.00018256
Smoke,0.00018256
Walsh,0.000181678
Knapp,0.000181678
Ledford,0.000181678
Degroat,0.000181678
Declay,0.000181678
Haskie,0.000181678
Bauer,0.000180796
Nielsen,0.000180796
Mcfarland,0.000180796
Clements,0.000180796
Billings,0.000180796
Flood,0.000180796
Dewey,0.000180796
Littleman,0.000180796
Mullen,0.000179914
Downs,0.000179914
Hatfield,0.000179914
Newell,0.000179914
Holcomb,0.000179914
Allard,0.000179914
Pine,0.000179914
